busStopId,stopNameKorean,stopNameRomanized,stopNameTranslated,StopNameNaver
PHB351003067,청진2리,Cheong-jin-2-li,Cheongjin 2-ri,Cheongjin 2 Ri
PHB351003070,상대리,Sang-dae-li,Sangdae-ri,Sangdaeri
PHB351003071,상대리,Sang-dae-li,Sangdae-ri,Sangdaeri
PHB351003072,서정1리,Seo-jeong-1-li,Seojeong 1-ri,Seojeong 1 Ri
PHB351003073,서정1리,Seo-jeong-1-li,Seojeong 1-ri,Seojeong 1 Ri
PHB351003074,안심저수지,An-sim-jeo-su-ji,Ansim Reservoir,Ansim Reservoir
PHB351003075,안심저수지,An-sim-jeo-su-ji,Ansim Reservoir,Ansim Reservoir
PHB351003076,명안1리,Myeong-an-1-li,Myeongan 1-ri,Myeongan 1 Ri
PHB351003077,명안1리,Myeong-an-1-li,Myeongan 1-ri,Myeongan 1 Ri
PHB351003078,명안리마을회관,Myeong-an-li-ma-eul-hoe-gwan,Myeongan-ri Village Hall,Myeongalli Village Hall
PHB351003080,유계리 교회,Yu-gye-li-gyo-hoe,Yugye-ri Church,Yugyeri Church
PHB351003082,유계리,Yu-gye-li,Yugye-ri,Yugyeri
PHB351003084,소동리,So-dong-li,Sodong-ri,Sodongni
PHB351003086,신흥리,Sin-heung-li,Sinheung-ri,Sinheungni
PHB351003087,청하환승센터,Cheong-ha-hwan-seung-sen-teo,Cheongha Transfer Center,Cheongha Transfer Center
PHB351003091,유계리,Yu-gye-li,Yugye-ri,Yugyeri
PHB351003092,청하면사무소,Cheong-ha-myeon-sa-mu-so,Cheongha-myeon Office,Cheonghamyeon Office
PHB351003093,청하면사무소,Cheong-ha-myeon-sa-mu-so,Cheongha-myeon Office,Cheonghamyeon Office
PHB351003094,필화2리,Pil-hwa-2-li,Pilhwa 2-ri,Pilhwa 2 Ri
PHB351003095,필화2리,Pil-hwa-2-li,Pilhwa 2-ri,Pilhwa 2 Ri
PHB351003098,월포,Wol-po,Wolpo,Wolpo
PHB351003100,용두리,Yong-du-li,Yongdu-ri,Yongduri
PHB351003102,청진3리,Cheong-jin-3-li,Cheongjin 3-ri,Cheongjin 3 Ri
PHB351003103,청진3리,Cheong-jin-3-li,Cheongjin 3-ri,Cheongjin 3 Ri
PHB351003111,소동사거리,So-dong-sa-geo-li,Sodong Intersection,Sodong Sageori
PHB351003112,소동사거리,So-dong-sa-geo-li,Sodong Intersection,Sodong Sageori
PHB351003114,청하사거리,Cheong-ha-sa-geo-li,Cheongha Intersection,Cheongha Sageori
PHB351003115,월포회차지,Wol-po-hoe-cha-ji,Wolpo Bus Turnaround,Wolpo Depot
PHB351003116,청계리,Cheong-gye-li,Cheonggye-ri,Cheonggyeri
PHB351003117,청계리입구,Cheong-gye-li-ib-gu,Cheonggye-ri Entrance,Cheonggyeri Entrance
PHB351003118,월포초등학교,Wol-po-cho-deung-hag-gyo,Wolpo Elementary School,Wolpo Elementary School
PHB351003119,하대리,Ha-dae-li,Hadae-ri,Hadaeri
PHB351003120,청하삼거리,Cheong-ha-sam-geo-li,Cheongha Three-way Intersection,Cheongha Three Way Intersection
PHB351003121,서정2리,Seo-jeong-2-li,Seojeong 2-ri,Seojeong 2-ri
PHB351003122,서정2리,Seo-jeong-2-li,Seojeong 2-ri,Seojeong 2-ri
PHB351003123,월포역,Wol-po-yeog,Wolpo Station,Wolpo Station
PHB351003124,월포역,Wol-po-yeog,Wolpo Station,Wolpo Station
PHB351004001,조사리,Jo-sa-li,Josa-ri,Josari
PHB351004002,조사리,Jo-sa-li,Josa-ri,Josari
PHB351004004,보경사,Bo-gyeong-sa,Bogyeongsa Temple,Bogyeongsa Temple
PHB351004005,방석2리,Bang-seog-2-li,Bangseok 2-ri,
PHB351004006,방석2리,Bang-seog-2-li,Bangseok 2-ri,
PHB351004007,화진1리,Hwa-jin-1-li,Hwajin 1-ri,
PHB351004008,화진1리,Hwa-jin-1-li,Hwajin 1-ri,
PHB351004009,화진리,Hwa-jin-li,Hwajin-ri,
PHB351004010,화진리,Hwa-jin-li,Hwajin-ri,
PHB351004011,화진3리,Hwa-jin-3-li,Hwajin 3-ri,Hwajin 3 Ri
PHB351004012,화진3리,Hwa-jin-3-li,Hwajin 3-ri,Hwajin 3 Ri
PHB351004013,하송1리,Ha-song-1-li,Hasong 1-ri,Hasong 1 Ri
PHB351004014,하송1리,Ha-song-1-li,Hasong 1-ri,Hasong 1 Ri
PHB351004015,하송2리,Ha-song-2-li,Hasong 2-ri,Hasong 2 Ri
PHB351004016,하송2리,Ha-song-2-li,Hasong 2-ri,Hasong 2 Ri
PHB351004017,포스코 스포츠랜드,POSCO-seu-po-cheu-laen-deu,POSCO Sports Land,
PHB351004021,광천2리,Gwang-cheon-2-li,Gwangcheon 2-ri,Gwangcheon 2 Ri
PHB351004022,광천2리,Gwang-cheon-2-li,Gwangcheon 2-ri,Gwangcheon 2 Ri
PHB351004023,송라입구,Song-la-ib-gu,Songra Entrance,Songna Entrance
PHB351004024,광천1리,Gwang-cheon-1-li,Gwangcheon 1-ri,Gwangcheon 1 Ri
PHB351004025,광천1리,Gwang-cheon-1-li,Gwangcheon 1-ri,Gwangcheon 1 Ri
PHB351004026,중산1리,Jung-san-1-li,Jungsan 1-ri,Jungsan 1 Ri
PHB351004027,중산1리,Jung-san-1-li,Jungsan 1-ri,Jungsan 1 Ri
PHB351004028,중산2리,Jung-san-2-li,Jungsan 2-ri,Jungsan 2 Ri
PHB351004029,중산2리,Jung-san-2-li,Jungsan 2-ri,Jungsan 2 Ri
PHB351004030,포스코스포츠랜드,POSCO-seu-po-cheu-laen-deu,POSCO Sports Land,
PHB351004031,송라입구,Song-la-ib-gu,Songra Entrance,Songna Entrance
PHB351004032,방석1리,Bang-seog-1-li,Bangseok 1-ri,Bangseok 1 Ri
PHB351004033,방석1리,Bang-seog-1-li,Bangseok 1-ri,Bangseok 1 Ri
PHB351004040,조사리바다쉼터,Jo-sa-li-ba-da-swim-teo,Josa-ri Sea Rest Area,Research Ribada Shwimteo
PHB351004041,조사리바다쉼터,Jo-sa-li-ba-da-swim-teo,Josa-ri Sea Rest Area,Research Ribada Shwimteo
PHB351004042,대전리입구,Dae-jeon-li-ib-gu,Daejeon-ri Entrance,Daejeolli Entrance
PHB351004043,대전리입구,Dae-jeon-li-ib-gu,Daejeon-ri Entrance,Daejeolli Entrance
PHB351004044,지경검문소,Ji-gyeong-geom-mun-so,Jigyeong Checkpoint,Jigyeong Checkpoint
PHB351004045,지경검문소,Ji-gyeong-geom-mun-so,Jigyeong Checkpoint,Jigyeong Checkpoint
PHB351004048,지경리,Ji-gyeong-li,Jigyeong-ri,Jigyeongni
PHB351004050,송라정류소,Song-la-jeong-lyu-so,Songra Bus Stop,
PHB351004051,송라면행정복지센터,Song-la-myeon-haeng-jeong-bog-ji-sen-teo,Songra-myeon Administrative Welfare Center,
PHB351004052,송라면행정복지센터,Song-la-myeon-haeng-jeong-bog-ji-sen-teo,Songra-myeon Administrative Welfare Center,
PHB351004055,대전리,Dae-jeon-li,Daejeon-ri,Daejeolli
PHB351005001,구지리,Gu-ji-li,Guji-ri,Gujiri
PHB351005002,구지리,Gu-ji-li,Guji-ri,Gujiri
PHB351005005,기계환승센터,Gi-gye-hwan-seung-sen-teo,Gigye Transfer Center,Gigye Transfer Center
PHB351005009,인비리,In-bi-li,Inbi-ri,
PHB351005010,인비교,In-bi-gyo,Inbi Bridge,Inbigyo
PHB351005012,내단1리,Nae-dan-1-li,Naedan 1-ri,Naedan 1 Ri
PHB351005013,내단1리,Nae-dan-1-li,Naedan 1-ri,Naedan 1 Ri
PHB351005014,가안2리,Ga-an-2-li,Gaan 2-ri,Gaan 2 Ri
PHB351005015,가안2리,Ga-an-2-li,Gaan 2-ri,Gaan 2 Ri
PHB351005016,안심,An-sim,Ansim,Ansim
PHB351005017,안심,An-sim,Ansim,Ansim
PHB351005018,가안1리,Ga-an-1-li,Gaan 1-ri,Gaan 1 Ri
PHB351005019,가안1리,Ga-an-1-li,Gaan 1-ri,Gaan 1 Ri
PHB351005028,현내2리,Hyeon-nae-2-li,Hyeonnae 2-ri,Hyeonnae 2 Ri
PHB351005029,현내2리,Hyeon-nae-2-li,Hyeonnae 2-ri,Hyeonnae 2 Ri
PHB351005032,고지2리,Go-ji-2-li,Goji 2-ri,Goji 2 Ri
PHB351005033,고지2리,Go-ji-2-li,Goji 2-ri,Goji 2 Ri
PHB351005034,화창리,Hwa-chang-li,Hwajang-ri,Hwachangni
PHB351005035,화창리,Hwa-chang-li,Hwajang-ri,Hwachangni
PHB351005036,고지1리,Go-ji-1-li,Goji 1-ri,Goji 1 Ri
PHB351005037,고지1리,Go-ji-1-li,Goji 1-ri,Goji 1 Ri
PHB351005039,봉계입구,Bong-gye-ib-gu,Bonggye Entrance,Bonggye Entrance
PHB351005043,서포항농협,Seo-po-hang-nong-hyeob,West Pohang Agricultural Cooperative,Seopohang Nonghyup
PHB351005053,내단3리,Nae-dan-3-li,Naedan 3-ri,
PHB351005055,내단2리,Nae-dan-2-li,Naedan 2-ri,Naedan 2 Ri
PHB351005063,지가1리마을회관,Ji-ga-1-li-ma-eul-hoe-gwan,Jiga 1-ri Village Hall,Jiga 1 Ri Village Hall
PHB351005064,새각단,Sae-gag-dan,Saegakdan,Sae Gakdan
PHB351005065,새각단,Sae-gag-dan,Saegakdan,Sae Gakdan
PHB351005066,한티마을,Han-ti-ma-eul,Hanti Village,Hanti Village
PHB351005067,한티마을,Han-ti-ma-eul,Hanti Village,Hanti Village
PHB351005071,서포항농협,Seo-po-hang-nong-hyeob,West Pohang Agricultural Cooperative,Seopohang Nonghyup
PHB351005072,포스코연수원,POSCO-yeon-su-won,POSCO Training Center,POSCO Training Center
PHB351005073,포스코연수원,POSCO-yeon-su-won,POSCO Training Center,POSCO Training Center
PHB351005074,봉계1리,Bong-gye-1-li,Bonggye 1-ri,Bonggye 1-ri
PHB351005075,봉계1리,Bong-gye-1-li,Bonggye 1-ri,Bonggye 1-ri
PHB351005078,지가1리마을회관,Ji-ga-1-li-ma-eul-hoe-gwan,Jiga 1-ri Village Hall,Jiga 1 Ri Village Hall
PHB351005084,봉계2리,Bong-gye-2-li,Bonggye 2-ri,Bonggye 2-ri
PHB351005085,봉계2리,Bong-gye-2-li,Bonggye 2-ri,Bonggye 2 Ri
PHB351005086,봉계2리,Bong-gye-2-li,Bonggye 2-ri,Bonggye 2 Ri
PHB351005102,경북세무고등학교,Gyeong-bug-se-mu-go-deung-hag-gyo,Gyeongbuk Taxation High School,
PHB351005104,계전종점,Gye-jeon-jong-jeom,Gyejeon Terminal,
PHB351005108,계전리,Gye-jeon-li,Gyejeon-ri,Gyejeolli
PHB351005109,계전리,Gye-jeon-li,Gyejeon-ri,Gyejeolli
PHB351005110,계전삼거리,Gye-jeon-sam-geo-li,Gyejeon Three-way Intersection,Gyejeon Three Way Intersection
PHB351005111,계전삼거리,Gye-jeon-sam-geo-li,Gyejeon Three-way Intersection,Gyejeon Three Way Intersection
PHB351005112,미현리,Mi-hyeon-li,Mihyeon-ri,Mihyeolli
PHB351005113,미현리,Mi-hyeon-li,Mihyeon-ri,Mihyeolli
PHB351005114,화봉저수지,Hwa-bong-jeo-su-ji,Hwabong Reservoir,Hwabong Reservoir
PHB351005115,화봉저수지,Hwa-bong-jeo-su-ji,Hwabong Reservoir,Hwabong Reservoir
PHB351005117,화대리,Hwa-dae-li,Hwadae-ri,Hwadaeri
PHB351005118,화대리,Hwa-dae-li,Hwadae-ri,Hwadaeri
PHB351005119,미현종점,Mi-hyeon-jong-jeom,Mihyeon Terminal,
PHB351005123,경북세무고등학교,Gyeong-bug-se-mu-go-deung-hag-gyo,Gyeongbuk Taxation High School,
PHB351005124,지가2리청년회관,Ji-ga-2-li-cheong-nyeon-hoe-gwan,Jiga 2-ri Youth Center,Jiga 2 Ri Youth Associaton Hall
PHB351005125,지가2리청년회관,Ji-ga-2-li-cheong-nyeon-hoe-gwan,Jiga 2-ri Youth Center,Jiga 2 Ri Youth Associaton Hall
PHB351005129,지가2리,Ji-ga-2-li,Jiga 2-ri,Jiga 2 Ri
PHB351005130,지가2리,Ji-ga-2-li,Jiga 2-ri,Jiga 2 Ri
PHB351005131,내단2리,Nae-dan-2-li,Naedan 2-ri,Naedan 2 Ri
PHB351005132,내단3리,Nae-dan-3-li,Naedan 3-ri,
PHB351005138,화봉리,Hwa-bong-li,Hwabong-ri,Hwabong-ri
PHB351005139,봉계입구,Bong-gye-ib-gu,Bonggye Entrance,Bonggye Entrance
PHB351005140,봉계2리 입구,Bong-gye-2-li- -ib-gu,Bonggye 2-ri Entrance,Bonggye 2 Ri Entrance
PHB351005141,남계리,Nam-gye-li,Namgye-ri,Namgyeri
PHB351005142,가천,Ga-cheon,Gacheon,
PHB351005143,가천,Ga-cheon,Gacheon,Gacheon
PHB351005144,지가1리,Ji-ga-1-li,Jiga 1-ri,Jiga 1 Ri
PHB351005145,지가1리,Ji-ga-1-li,Jiga 1-ri,Jiga 1 Ri
PHB351005146,기계환승센터,Gi-gye-hwan-seung-sen-teo,Gigye Transfer Center,Gigye Transfer Center
PHB351005148,인비리,In-bi-li,Inbi-ri,
PHB351005149,인비교,In-bi-gyo,Inbi Bridge,Inbigyo
PHB351005150,대기터,Dae-gi-teo,Daegiteo,Daegi Teo
PHB351005151,대기터,Dae-gi-teo,Daegiteo,Daegi Teo
PHB351005152,화봉리,Hwa-bong-li,Hwabong-ri,Hwabongni
PHB351005153,문성새마을기념관,Mun-seong-sae-ma-eul-gi-nyeom-gwan,Munsung Saemaul Memorial Hall,
PHB351005154,학야리,Hag-ya-li,Hakya-ri,Hakyari
PHB351005155,성계2리,Seong-gye-2-li,Seonggye 2-ri,
PHB351005156,성계1리종점,Seong-gye-1-li-jong-jeom,Seonggye 1-ri Terminal,
PHB351005157,성계1리,Seong-gye-1-li,Seonggye 1-ri,Seonggye 1 Ri
PHB351005158,성계1리,Seong-gye-1-li,Seonggye 1-ri,Seonggye 1 Ri
PHB351005160,봉계1리종점,Bong-gye-1-li-jong-jeom,Bonggye 1-ri Terminal,Bonggye 1-ri Terminus
PHB351005161,봉계2리 입구,Bong-gye-2-li- -ib-gu,Bonggye 2-ri Entrance,
PHB351005162,봉계상리,Bong-gye-sang-li,Bonggye Sangri,Bonggye Sangni
PHB351005163,기계초등학교,Gi-gye-cho-deung-hag-gyo,Gigye Elementary School,Gigye Elementary School
PHB351005164,기계초등학교,Gi-gye-cho-deung-hag-gyo,Gigye Elementary School,Gigye Elementary School
PHB351005165,고지리,Go-ji-li,Goji-ri,Goji-ri
PHB351005166,고지리,Go-ji-li,Goji-ri,Goji-ri
PHB351006001,수목원,Su-mog-won,Arboretum,Arboretum
PHB351006002,수목원,Su-mog-won,Arboretum,Arboretum
PHB351006004,가사종점,Ga-sa-jong-jeom,Gasa Terminal,
PHB351006006,석계종점,Seog-gye-jong-jeom,Seokgye Terminal,
PHB351006007,지동삼거리,Ji-dong-sam-geo-li,Jidong Three-way Intersection,Jidong Three Way Intersection
PHB351006008,지동삼거리,Ji-dong-sam-geo-li,Jidong Three-way Intersection,Jidong Three Way Intersection
PHB351006013,방흥리,Bang-heung-li,Bangheung-ri,Bangheungni
PHB351006014,방흥리,Bang-heung-li,Bangheung-ri,Bangheungni
PHB351006017,영농지원센터,Yeong-nong-ji-won-sen-teo,Agricultural Support Center,Agricultural Support Center
PHB351006019,일광리,Il-gwang-li,Ilgwang-ri,Ilgwangni
PHB351006020,일광리,Il-gwang-li,Ilgwang-ri,Ilgwangni
PHB351006021,일광 입구,Il-gwang-ib-gu,Ilgwang Entrance,Ilgwang Entrance
PHB351006022,일광 입구,Il-gwang-ib-gu,Ilgwang Entrance,Ilgwang Entrance
PHB351006023,정자 마을회관,Jeong-ja-ma-eul-hoe-gwan,Jeongja Village Hall,Jeongja Village Hall
PHB351006024,정자 마을회관,Jeong-ja-ma-eul-hoe-gwan,Jeongja Village Hall,Jeongja Village Hall
PHB351006025,침곡,Chim-gog,Chimgok,Chimgok
PHB351006026,침곡,Chim-gog,Chimgok,Chimgok
PHB351006029,매현1리,Mae-hyeon-1-li,Maehyeon 1-ri,Maehyeon 1 Ri
PHB351006030,매현1리,Mae-hyeon-1-li,Maehyeon 1-ri,Maehyeon 1 Ri
PHB351006034,감곡입구,Gam-gog-ib-gu,Gamgok Entrance,Gamgok Entrance
PHB351006035,상옥1리,Sang-og-1-li,Sangok 1-ri,Sangok 1 Ri
PHB351006036,상옥1리,Sang-og-1-li,Sangok 1-ri,Sangok 1 Ri
PHB351006037,먹방골,Meog-bang-gol,Meokbanggol,Meokbanggol
PHB351006038,먹방골,Meog-bang-gol,Meokbanggol,Meokbanggol
PHB351006039,윗마두밭,Wis-ma-du-bat,Witmadubat,Winmadu Field
PHB351006040,윗마두밭,Wis-ma-du-bat,Witmadubat,Winmadu Field
PHB351006041,아래마두밭,A-lae-ma-du-bat,Aremadubat,Arae Madu Field
PHB351006042,아래마두밭,A-lae-ma-du-bat,Aremadubat,Arae Madu Field
PHB351006043,하옥산장,Ha-og-san-jang,Haok Mountain Hut,Haok Sanjang
PHB351006044,하옥산장,Ha-og-san-jang,Haok Mountain Hut,Haok Sanjang
PHB351006047,하옥종점,Ha-og-jong-jeom,Haok Sanjang,Haok Last Stop
PHB351006054,하평,Ha-pyeong,Hapyeong,a summer review
PHB351006055,하평,Ha-pyeong,Hapyeong,a summer review
PHB351006057,고평,Go-pyeong,Gopyeong,high reputation
PHB351006058,배빗재,Bae-bis-jae,Baebitjae,Baebitjae
PHB351006059,배빗재,Bae-bis-jae,Baebitjae,Baebitjae
PHB351006060,무새골,Mu-sae-gol,Musaegol,Musaegol
PHB351006061,무새골,Mu-sae-gol,Musaegol,Musaegol
PHB351006062,거리마을,Geo-li-ma-eul,Geori Village,Geori Village
PHB351006063,거리마을,Geo-li-ma-eul,Geori Village,Geori Village
PHB351006066,상옥복지회관,Sang-og-bog-ji-hoe-gwan,Sangok Welfare Center,Sangok Welfare Center
PHB351006067,죽장초등학교,Jug-jang-cho-deung-hag-gyo,Jukjang Elementary School,Jukjang Elementary School
PHB351006068,죽장초등학교,Jug-jang-cho-deung-hag-gyo,Jukjang Elementary School,Jukjang Elementary School
PHB351006070,상옥복지회관,Sang-og-bog-ji-hoe-gwan,Sangok Welfare Center,Sangok Welfare Center
PHB351006071,죽장정류장,Jug-jang-jeong-lyu-jang,Jukjang Bus Stop,Jukjang Bus Stop
PHB351006072,골안,Gol-an,Golan,Goran
PHB351006073,골안,Gol-an,Golan,Goran
PHB351006074,합덕 입구,Hab-deog- -ib-gu,Hapdeok Entrance,Hapdeok Entrance
PHB351006077,합덕 입구,Hab-deog- -ib-gu,Hapdeok Entrance,Hapdeok Entrance
PHB351006082,상옥보건소,Sang-og-bo-geon-so,Sangok Public Health Center,Sangok Public Health Center
PHB351006083,상옥보건소,Sang-og-bo-geon-so,Sangok Public Health Center,Sangok Public Health Center
PHB351006086,감곡,Gam-gog,Gamgok,a feeling of heart
PHB351006087,감곡,Gam-gog,Gamgok,a feeling of heart
PHB351006089,현내리,Hyeon-nae-li,Hyeonnae-ri,Hyeonnae-ri
PHB351006090,현내리,Hyeon-nae-li,Hyeonnae-ri,Hyeonnae-ri
PHB351006091,죽장고등학교,Jug-jang-go-deung-hag-gyo,Jukjang High School,Jukjang High School
PHB351006094,죽장고등학교,Jug-jang-go-deung-hag-gyo,Jukjang High School,Jukjang High School
PHB351006102,감곡종점,Gam-gog-jong-jeom,Gamgok Terminal,an emotional end point
PHB351006103,입암2리,Ib-am-2-li,Ibam 2-ri,Ibam 2 Ri
PHB351006104,입암2리,Ib-am-2-li,Ibam 2-ri,Ibam 2 Ri
PHB351006105,매현마을,Mae-hyeon-ma-eul,Maehyeon Village,Maehyeon Village
PHB351006106,매현마을,Mae-hyeon-ma-eul,Maehyeon Village,Maehyeon Village
PHB351006107,매현2리,Mae-hyeon-2-li,Maehyeon 2-ri,Maehyeon 2 Ri
PHB351006108,매현2리,Mae-hyeon-2-li,Maehyeon 2-ri,Maehyeon 2 Ri
PHB351006109,가사리마을회관,Ga-sa-li-ma-eul-hoe-gwan,Gasa-ri Village Hall,Gasari Village Hall
PHB351006110,가사리마을회관,Ga-sa-li-ma-eul-hoe-gwan,Gasa-ri Village Hall,Gasari Village Hall
PHB351006112,봉계리,Bong-gye-li,Bonggye-ri,Bonggye-ri
PHB351006116,갈밭,Gal-bat,Galbat,
PHB351006117,갈밭,Gal-bat,Galbat,
PHB351006118,상옥2리,Sang-og-2-li,Sangok 2-ri,Sangok 2 Ri
PHB351006119,상옥2리,Sang-og-2-li,Sangok 2-ri,Sangok 2 Ri
PHB351006120,합덕2리,Hab-deog-2-li,Hapdeok 2-ri,
PHB351006132,매현2리,Mae-hyeon-2-li,Maehyeon 2-ri,Maehyeon 2 Ri
PHB351006133,매현2리,Mae-hyeon-2-li,Maehyeon 2-ri,Maehyeon 2 Ri
PHB351006134,가사종점,Ga-sa-jong-jeom,Gasa Terminal,
PHB351006137,두마,Du-ma,Duma,two horses
PHB351006139,감곡입구,Gam-gog-ib-gu,Gamgok Entrance,Gamgok Entrance
PHB351006140,죽장정류장,Jug-jang-jeong-lyu-jang,Jukjang Bus Stop,Jukjang Bus Stop
PHB351006150,지동경로당,Ji-dong-gyeong-lo-dang,Jidong Senior Community Center,geomotive Elderly Hall
PHB351006151,지동경로당,Ji-dong-gyeong-lo-dang,Jidong Senior Community Center,geomotive Elderly Hall
PHB351006152,윗지들,Wis-ji-deul,Witjideul,the upper limbs
PHB351006153,윗지들,Wis-ji-deul,Witjideul,the upper limbs
PHB351006155,아래지들,A-lae-ji-deul,Alaejideul,the bottoms
PHB351006156,논골,Non-gol,Nonggol,a rice field
PHB351006157,논골,Non-gol,Nonggol,a rice field
PHB351006158,정자리,Jeong-ja-li,Jeongja-ri,Jeongjari
PHB351006159,정자리,Jeong-ja-li,Jeongja-ri,Jeongjari
PHB351006160,월평리,Wol-pyeong-li,Wolpyeong-ri,Wolpyeong-ri
PHB351006161,월평리,Wol-pyeong-li,Wolpyeong-ri,Wolpyeong-ri
PHB351006162,신성농장,Sin-seong-nong-jang,Shinseong Farm,Holy Farm
PHB351006163,신성농장,Sin-seong-nong-jang,Shinseong Farm,Holy Farm
PHB351006164,영농지원센터,Yeong-nong-ji-won-sen-teo,Agricultural Support Center,Agricultural Support Center
PHB351006165,석계리마을회관,Seog-gye-li-ma-eul-hoe-gwan,Seokgye-ri Village Hall,
PHB351006166,석계리마을회관,Seog-gye-li-ma-eul-hoe-gwan,Seokgye-ri Village Hall,
PHB351006167,바거리,Ba-geo-li,Bageo-ri,Bageori
PHB351006168,바거리,Ba-geo-li,Bageo-ri,Bageori
PHB351007010,대곡2리,Dae-gog-2-li,Daegok 2-ri,Daegok 2 Ri
PHB351007011,율산2리,Yul-san-2-li,Yulsan 2-ri,Yulsan 2 Ri
PHB351007012,율산2리,Yul-san-2-li,Yulsan 2-ri,Yulsan 2 Ri
PHB351007013,오덕2리,O-deog-2-li,Odeok 2-ri,Odeok 2 Ri
PHB351007014,오덕2리,O-deog-2-li,Odeok 2-ri,Odeok 2 Ri
PHB351007015,탑정1리,Tab-jeong-1-li,Tapjeong 1-ri,Tapjeong 1 Ri
PHB351007016,탑정1리,Tab-jeong-1-li,Tapjeong 1-ri,Tapjeong 1 Ri
PHB351007017,대곡2리,Dae-gog-2-li,Daegok 2-ri,Daegok 2 Ri
PHB351007018,대곡2리,Dae-gog-2-li,Daegok 2-ri,Daegok 2 Ri
PHB351007019,덕동민속전시관,Deog-dong-min-sog-jeon-si-gwan,Deok-dong Folk Museum,Deokdong Minsok Exhibit Museum
PHB351007024,덕동민속전시관,Deog-dong-min-sog-jeon-si-gwan,Deok-dong Folk Museum,Deokdong Minsok Exhibit Museum
PHB351007033,관천,Gwan-cheon,Gwancheon,a government office
PHB351007034,관천,Gwan-cheon,Gwancheon,a government office
PHB351007038,오덕1리입구,O-deog-1-li-ib-gu,Odeok 1-ri Entrance,
PHB351007039,오덕1리입구,O-deog-1-li-ib-gu,Odeok 1-ri Entrance,
PHB351007044,성법교회,Seong-beob-gyo-hoe,Seongbeop Church,Seongbeop Church
PHB351007045,성법교회,Seong-beob-gyo-hoe,Seongbeop Church,Seongbeop Church
PHB351007049,기북합동정류소,Gi-bug-hab-dong-jeong-lyu-so,Gibuk Hapdong Bus Stop,
PHB351007050,기북합동정류소,Gi-bug-hab-dong-jeong-lyu-so,Gibuk Hapdong Bus Stop,
PHB351007053,성법리,Seong-beob-li,Seongbeop-ri,Seongbeomni
PHB351007054,대곡2리,Dae-gog-2-li,Daegok 2-ri,Daegok 2 ri
PHB351007058,탑정2리,Tab-jeong-2-li,Tapjeong 2-ri,Tapjeong 2 Ri
PHB351007059,율산1리,Yul-san-1-li,Yulsan 1-ri,Yulsan 1 Ri
PHB351007060,율산1리,Yul-san-1-li,Yulsan 1-ri,Yulsan 1 Ri
PHB351008001,육거리,Yug-geo-li,6 Junction Road,Yukgeori
PHB351008002,북구청,Bug-gu-cheong,Buk-gu Office,Bukgu Office
PHB351008003,북부시장,Bug-bu-si-jang,Bukbu Market,Bukbu Market
PHB351008004,국민건강보험공단,Gug-min-geon-gang-bo-heom-gong-dan,National Health Insurance Corporation,National Health Insurance Service
PHB351008005,중앙상가,Jung-ang-sang-ga,Central Shopping Mall,Jungang Commercial Center
PHB351008006,구포항역,Gu-po-hang-yeog,Old Pohang Station,former Pohang Station
PHB351008007,구포항역,Gu-po-hang-yeog,Old Pohang Station,former Pohang Station
PHB351008008,롯데시네마,Los-de-si-ne-ma,LOTTE Cinema,Byeongjeom Lotte Cinema
PHB351008009,롯데시네마,Los-de-si-ne-ma,LOTTE Cinema,Byeongjeom Lotte Cinema
PHB351008010,서산사거리,Seo-san-sa-geo-li,Seosan Intersection,Seosan Sageori
PHB351008011,서산사거리,Seo-san-sa-geo-li,Seosan Intersection,Seosan Sageori
PHB351008012,수인사,Su-in-sa,Suinsa Temple,Suinsa Temple
PHB351008013,YMCA,YMCA,YMCA,YMCA
PHB351008014,세무서,Se-mu-seo,Tax Office,Tax Office
PHB351008015,도심환승센터,Do-sim-hwan-seung-sen-teo,Urban Transfer Center,an urban Bus Transfer Center
PHB351008016,나루끝,Na-lu-kkeut,Naruggeut,Naru Kkeut
PHB351008018,육거리,Yug-geo-li,6 Junction Road,Yukgeori
PHB351008019,중앙상가,Jung-ang-sang-ga,Central Shopping Mall,Jungang Commercial Center
PHB351009001,북부시장/채움병원,Bug-bu-si-jang/chae-um-byeong-won,Bukbu Market/Chaeum Hospital,
PHB351009002,북부시장/채움병원,Bug-bu-si-jang/chae-um-byeong-won,Bukbu Market/Chaeum Hospital,
PHB351009003,롯데백화점,Los-de-baeg-hwa-jeom,LOTTE Department Store,Lotte Dept. Store
PHB351009004,롯데백화점,Los-de-baeg-hwa-jeom,LOTTE Department Store,Lotte Dept. Store
PHB351009005,포항세관,Po-hang-se-gwan,Pohang Customs,Pohang Customs Office
PHB351009006,포항세관,Po-hang-se-gwan,Pohang Customs,Pohang Customs Office
PHB351009007,롯데백화점,Los-de-baeg-hwa-jeom,LOTTE Department Store,Lotte Dept. Store
PHB351009008,롯데백화점,Los-de-baeg-hwa-jeom,LOTTE Department Store,Lotte Dept. Store
PHB351009009,선린병원,Seon-lin-byeong-won,Sunlin Hospital,Seollin Hospital
PHB351009010,선린병원,Seon-lin-byeong-won,Sunlin Hospital,Seollin Hospital
PHB351009011,북부시장,Bug-bu-si-jang,Bukbu Market,Bukbu Market
PHB351009012,선린병원후문,Seon-lin-byeong-won-hu-mun,Sunlin Hospital Back Gate,
